,price,volume
2016-08-07,7549.0,
2016-08-08,7612.0,
2016-08-09,7665.0,
2016-08-10,7652.0,
2016-08-11,7648.0,
2016-08-12,7667.0,
2016-08-13,7624.0,
2016-08-14,7597.0,
2016-08-15,7573.0,
2016-08-16,7537.0,
2016-08-17,7592.0,
2016-08-18,7566.0,
2016-08-19,7630.0,
2016-08-20,7548.0,
2016-08-21,7611.0,
2016-08-22,7651.0,
2016-08-23,7672.0,
2016-08-24,7686.0,
2016-08-25,7615.0,
2016-08-26,7664.0,
2016-08-27,7655.0,
2016-08-29,7624.0,
2016-09-01,7747.0,
2016-09-02,7727.0,
2016-09-03,7688.0,
2016-09-04,7703.0,
2016-09-05,7677.0,
2016-09-06,7707.0,
2016-09-07,7656.0,
2016-09-08,7606.0,
2016-09-09,7617.0,
2016-09-10,7680.0,
2016-09-11,7690.0,
2016-09-12,7706.0,
2016-09-13,7711.0,
2016-09-14,7766.0,
2016-09-15,7777.0,
2016-09-16,7695.0,
2016-09-17,7627.0,
2016-09-18,7636.0,
2016-09-19,7658.0,
2016-09-20,7609.0,
2016-09-21,7501.0,
2016-09-22,7603.0,
2016-09-23,7566.0,
2016-09-24,7591.0,
2016-09-25,7582.0,
2016-09-26,7530.0,
2016-09-27,7480.0,
2016-09-28,7517.0,
2016-09-29,7474.0,
2016-09-30,7436.0,
2016-10-01,7476.0,
2016-10-02,7514.0,
2016-10-03,7540.0,
2016-10-04,7400.0,
2016-10-05,7498.0,
2016-10-06,7462.0,
2016-10-07,7469.0,
2016-10-08,7502.0,
2016-10-09,7511.0,
2016-10-10,7451.0,
2016-10-11,7470.0,
2016-10-12,7464.0,
2016-10-13,7483.0,
2016-10-14,7503.0,
2016-10-15,7484.0,
2016-10-16,7488.0,
2016-10-17,7495.0,
2016-10-18,7508.0,
2016-10-19,7518.0,
2016-10-20,7521.0,
2016-10-21,7506.0,
2016-10-22,7518.0,
2016-10-23,7508.0,
2016-10-24,7536.0,
2016-10-25,7571.0,
2016-10-26,7584.0,
2016-10-27,7537.0,
2016-10-28,7548.0,
2016-10-29,7559.0,
2016-10-30,7536.0,
2016-10-31,7515.0,
2016-11-01,7495.0,
2016-11-02,7492.0,
2016-11-03,7551.0,
2016-11-04,7538.0,
2016-11-05,7566.0,
2016-11-06,7559.0,
2016-11-07,7586.0,
2016-11-08,7567.0,
2016-11-09,7572.0,
2016-11-10,7542.0,
2016-11-11,7519.0,
2016-11-12,7562.0,
2016-11-13,7560.0,
2016-11-14,7531.0,
2016-11-15,7583.0,
2016-12-09,7499.0,
2016-12-10,7515.0,
2016-12-11,7474.0,
2016-12-12,7515.0,
2016-12-13,7469.0,
2016-12-14,7455.0,
2016-12-15,7502.0,
2016-12-16,7536.0,
2016-12-17,7555.0,
2016-12-18,7584.0,
2016-12-19,7558.0,
2016-12-20,7526.0,
2016-12-21,7451.0,
2016-12-22,7554.0,
2016-12-23,7608.0,
2016-12-24,7580.0,
2016-12-25,7538.0,
2016-12-26,7580.0,
2016-12-27,7542.0,
2016-12-28,7530.0,
2016-12-29,7480.0,
2016-12-30,7479.0,
2016-12-31,7507.0,
2017-01-01,7534.0,
2017-01-02,7494.0,
2017-01-03,7470.0,
2017-01-04,7469.0,
2017-01-05,7455.0,
2017-01-06,7465.0,
