,price,volume
2017-02-23,16667.0,
2017-02-24,16462.0,
2017-02-25,16079.0,
2017-02-26,16117.0,
2017-02-27,16473.0,
2017-02-28,16772.0,
2017-03-01,17022.0,
2017-03-02,17527.0,
2017-03-03,17705.0,
2017-03-04,18127.0,
2017-03-05,18406.0,
2017-03-06,18217.0,
2017-03-07,17771.0,
2017-03-08,17497.0,
2017-03-09,17514.0,
2017-03-10,17629.0,
2017-03-11,17573.0,
2017-03-12,17477.0,
2017-03-13,17111.0,
2017-03-14,16922.0,
2017-03-15,16849.0,
2017-03-16,17157.0,
2017-03-17,17139.0,
2017-03-18,17118.0,
2017-03-19,16822.0,
2017-03-20,16795.0,
2017-03-21,16842.0,
2017-03-22,16767.0,
2017-03-23,16755.0,
2017-03-24,16551.0,
2017-03-25,16662.0,
2017-03-26,16635.0,
2017-03-27,16619.0,
2017-03-28,16691.0,
2017-03-29,16760.0,
2017-03-30,16738.0,
2017-03-31,16783.0,
2017-04-01,16829.0,
2017-04-02,16735.0,
2017-04-03,16672.0,
2017-04-04,16656.0,
2017-04-05,16711.0,
2017-04-06,16704.0,
2017-04-13,16968.0,
2017-04-14,16959.0,
2017-04-15,17198.0,
2017-04-16,17434.0,
2017-04-17,18022.0,
2017-04-18,18182.0,
2017-04-19,18158.0,
2017-04-20,18242.0,
2017-04-21,18028.0,
2017-04-22,17862.0,
2017-04-23,17367.0,
2017-04-24,17519.0,
2017-04-25,17415.0,
2017-04-26,17354.0,
2017-04-27,17296.0,
2017-04-28,17274.0,
2017-04-29,17285.0,
2017-04-30,17347.0,
2017-05-01,17408.0,
2017-05-02,17309.0,
2017-05-03,17369.0,
2017-05-04,17530.0,
2017-05-05,17650.0,
2017-05-06,17905.0,
2017-05-07,18109.0,
2017-05-08,17972.0,
2017-05-09,17553.0,
2017-05-10,17426.0,
2017-05-11,17454.0,
2017-05-12,17482.0,
2017-05-13,17654.0,
2017-05-14,17840.0,
2017-05-15,17592.0,
2017-05-16,17774.0,
2017-05-17,17453.0,
2017-05-18,17520.0,
2017-05-19,17583.0,
2017-05-20,17665.0,
2017-05-21,17788.0,
2017-05-22,17810.0,
2017-05-23,17841.0,
2017-05-24,17937.0,
2017-05-25,17661.0,
2017-05-26,17341.0,
2017-05-27,16779.0,
2017-05-28,16603.0,
2017-05-29,16245.0,
2017-05-30,16470.0,
2017-05-31,16533.0,
2017-06-01,16155.0,
2017-06-02,16151.0,
2017-06-03,16078.0,
2017-06-04,16162.0,
2017-06-05,16316.0,
2017-06-06,16147.0,
2017-06-07,16250.0,
2017-06-08,16353.0,
2017-06-09,16446.0,
2017-06-10,16453.0,
2017-06-11,16312.0,
2017-06-12,16076.0,
2017-06-13,16021.0,
2017-06-14,15985.0,
2017-06-15,15497.0,
2017-06-16,15621.0,
2017-06-17,15660.0,
2017-06-18,15437.0,
2017-06-19,15451.0,
2017-06-20,15489.0,
2017-06-21,15477.0,
2017-06-22,15611.0,
2017-06-23,15726.0,
2017-06-24,15958.0,
2017-06-25,16036.0,
2017-06-26,15985.0,
2017-06-27,15877.0,
2017-06-28,16170.0,
2017-06-29,16211.0,
2017-06-30,16701.0,
2017-07-01,17535.0,
2017-07-02,17517.0,
2017-07-03,17640.0,
2017-07-04,17946.0,
2017-07-05,17920.0,
2017-07-06,17734.0,
2017-07-07,17898.0,
2017-07-08,18314.0,
2017-07-09,18919.0,
2017-07-10,18851.0,
2017-07-14,18291.0,
2017-07-15,18187.0,
2017-07-16,18085.0,
2017-07-17,18014.0,
2017-07-18,17981.0,
2017-07-19,18118.0,
2017-07-20,18223.0,
2017-07-21,18205.0,
2017-07-22,18254.0,
2017-07-23,18855.0,
2017-07-24,19155.0,
2017-07-25,18516.0,
2017-07-26,18400.0,
2017-07-27,18530.0,
2017-07-28,18552.0,
2017-07-29,18549.0,
2017-07-30,18549.0,
2017-07-31,18506.0,
2017-08-01,18374.0,
2017-08-02,18399.0,
2017-08-03,18327.0,
2017-08-04,18333.0,
2017-08-05,18283.0,
2017-08-06,18221.0,
2017-08-07,18202.0,
2017-08-08,18126.0,
2017-08-09,18134.0,
2017-08-10,18132.0,
2017-08-11,17981.0,
2017-08-12,17920.0,
2017-08-13,17890.0,
2017-08-14,17844.0,
2017-08-15,17462.0,
2017-08-16,17453.0,
2017-08-17,17592.0,
2017-08-18,17753.0,
2017-08-19,17940.0,
2017-08-20,17980.0,
2017-08-21,18001.0,
2017-08-22,18277.0,
2017-08-23,18573.0,
2017-08-24,18594.0,
2017-08-25,18748.0,
2017-08-26,18776.0,
2017-08-27,18679.0,
2017-08-28,18736.0,
2017-08-29,18505.0,
2017-08-30,18617.0,
2017-08-31,18599.0,
2017-09-01,18675.0,
2017-09-02,18684.0,
2017-09-03,18820.0,
2017-09-04,19043.0,
2017-09-05,19051.0,
2017-09-06,19183.0,
2017-09-07,19071.0,
2017-09-08,19010.0,
2017-09-09,19029.0,
2017-09-10,19122.0,
2017-09-11,19129.0,
2017-09-12,19230.0,
2017-09-13,19051.0,
2017-09-14,18843.0,
2017-09-15,18723.0,
2017-09-16,18480.0,
2017-09-17,18303.0,
2017-09-18,18408.0,
2017-09-19,18484.0,
2017-09-20,18595.0,
2017-09-21,18591.0,
2017-09-22,18488.0,
2017-09-23,18643.0,
2017-09-24,18769.0,
2017-09-25,18696.0,
2017-09-26,19155.0,
2017-09-27,19376.0,
2017-09-28,19657.0,
2017-09-29,20032.0,
2017-09-30,20244.0,
2017-10-01,20494.0,
2017-10-02,20683.0,
2017-10-03,21149.0,
2017-10-04,20912.0,
2017-10-05,20992.0,
2017-10-06,21246.0,
2017-10-07,21306.0,
2017-10-08,21301.0,
2017-10-09,21536.0,
2017-10-10,21583.0,
2017-10-11,21588.0,
2017-10-12,21428.0,
2017-10-13,21010.0,
2017-10-14,21168.0,
2017-10-15,21138.0,
2017-10-16,20948.0,
2017-10-17,20636.0,
2017-10-18,20647.0,
2017-10-19,20541.0,
2017-10-20,20575.0,
2017-10-21,20649.0,
2017-10-22,20686.0,
2017-10-23,20606.0,
2017-10-24,20543.0,
2017-10-25,20797.0,
2017-10-26,20698.0,
2017-10-27,20463.0,
2017-10-28,20412.0,
2017-10-29,20350.0,
2017-10-30,20431.0,
2017-10-31,20433.0,
2017-11-01,20418.0,
2017-11-02,20322.0,
2017-11-03,20263.0,
2017-11-04,20297.0,
2017-11-05,20238.0,
2017-11-06,20226.0,
2017-11-07,20247.0,
2017-11-08,20204.0,
2017-11-09,20186.0,
2017-11-10,20351.0,
2017-11-11,20499.0,
2017-11-12,20414.0,
2017-11-13,20379.0,
2017-11-14,20442.0,
2017-11-15,20214.0,
2017-11-16,20222.0,
2017-11-17,20132.0,
2017-11-18,19872.0,
2017-11-19,19623.0,
2017-11-20,19593.0,
2017-11-21,19091.0,
2017-11-22,18782.0,
2017-11-23,18710.0,
2017-11-24,18789.0,
2017-11-25,18785.0,
2017-11-26,18881.0,
2017-11-27,18957.0,
2017-11-28,18957.0,
2017-11-29,19134.0,
2017-11-30,19519.0,
2017-12-01,19862.0,
2017-12-02,19885.0,
2017-12-03,19699.0,
2017-12-04,19773.0,
2017-12-05,19970.0,
2017-12-06,19901.0,
2017-12-07,19786.0,
2017-12-08,19821.0,
2017-12-09,19810.0,
2017-12-10,19580.0,
2017-12-11,19545.0,
2017-12-12,19613.0,
2017-12-13,19560.0,
2017-12-14,19599.0,
2017-12-15,19563.0,
2017-12-16,19600.0,
2017-12-17,19566.0,
2017-12-18,19587.0,
2017-12-19,19572.0,
2017-12-20,19476.0,
2017-12-21,19331.0,
2017-12-22,19290.0,
2017-12-23,19413.0,
2017-12-24,19254.0,
2017-12-25,19255.0,
2017-12-26,19358.0,
2017-12-27,19198.0,
2017-12-28,19166.0,
2017-12-29,19168.0,
2017-12-30,19080.0,
2017-12-31,19059.0,
2018-01-01,19100.0,
2018-01-02,18909.0,
2018-01-03,18698.0,
2018-01-04,18727.0,
2018-01-05,18671.0,
2018-01-06,18657.0,
2018-01-07,18679.0,
2018-01-08,18690.0,
2018-01-09,18510.0,
2018-01-10,18453.0,
2018-01-11,18371.0,
2018-01-12,18119.0,
2018-01-13,17971.0,
2018-01-14,17657.0,
2018-01-15,17528.0,
2018-01-16,17545.0,
2018-01-17,17442.0,
2018-01-18,17231.0,
2018-01-19,17108.0,
2018-01-20,17019.0,
2018-01-21,17009.0,
2018-01-22,17027.0,
2018-01-23,16841.0,
2018-01-24,16414.0,
2018-01-25,16311.0,
2018-01-26,16365.0,
2018-01-27,16520.0,
2018-01-28,16562.0,
2018-01-29,16345.0,
2018-01-30,16372.0,
2018-01-31,16301.0,
2018-02-01,16173.0,
2018-02-02,16181.0,
2018-02-03,15984.0,
2018-02-04,15784.0,
2018-02-05,15642.0,
2018-02-06,15574.0,
2018-02-07,15562.0,
2018-02-08,15634.0,
2018-02-09,15203.0,
2018-02-10,15482.0,
2018-02-11,15534.0,
2018-02-12,15442.0,
2018-02-13,15534.0,
2018-02-14,15542.0,
2018-02-15,15401.0,
2018-02-16,15357.0,
2018-02-17,15347.0,
2018-02-18,15184.0,
2018-02-19,15023.0,
2018-02-20,15064.0,
2018-02-21,14712.0,
2018-02-22,14444.0,
2018-02-23,14087.0,
2018-02-24,13827.0,
2018-02-25,14004.0,
2018-02-26,14009.0,
2018-02-27,14012.0,
2018-02-28,14029.0,
2018-03-01,13940.0,
2018-03-02,14034.0,
2018-03-03,14039.0,
2018-03-04,14188.0,
2018-03-05,14256.0,
2018-03-06,14305.0,
2018-03-07,14190.0,
2018-03-08,14222.0,
2018-03-09,14183.0,
2018-03-10,14151.0,
2018-03-11,14092.0,
2018-03-12,14057.0,
2018-03-13,14066.0,
2018-03-14,14082.0,
2018-03-15,14024.0,
2018-03-16,13970.0,
2018-03-17,13893.0,
2018-03-18,13755.0,
2018-03-19,13408.0,
2018-03-20,13413.0,
2018-03-21,13474.0,
2018-03-22,13579.0,
2018-03-23,13519.0,
2018-03-24,13419.0,
2018-03-25,13161.0,
2018-03-26,13020.0,
2018-03-27,12888.0,
2018-03-28,12647.0,
2018-03-29,12407.0,
2018-03-30,12031.0,
2018-03-31,11659.0,
2018-04-01,11551.0,
2018-04-02,11897.0,
2018-04-03,11784.0,
2018-04-04,11800.0,
2018-04-05,12112.0,
2018-04-06,12160.0,
2018-04-07,12049.0,
2018-04-08,11990.0,
2018-04-09,11880.0,
2018-04-10,12130.0,
