,price,volume
2017-03-28,7.0,
2017-03-29,7.0,
2017-03-30,7.0,
2017-03-31,7.0,
2017-04-01,7.0,
2017-04-02,7.0,
2017-04-03,7.0,
2017-04-04,7.0,
2017-04-05,7.0,
2017-04-13,7.0,
2017-04-14,7.0,
2017-04-15,7.0,
2017-04-16,7.0,
2017-04-17,7.0,
2017-04-18,7.0,
2017-04-19,7.0,
2017-04-20,7.0,
2017-04-21,7.0,
2017-04-22,8.0,
2017-04-23,7.0,
2017-04-24,7.0,
2017-04-25,7.0,
2017-04-26,7.0,
2017-04-27,7.0,
2017-04-28,7.0,
2017-04-29,7.0,
2017-04-30,7.0,
2017-05-01,7.0,
2017-05-02,7.0,
2017-05-03,7.0,
2017-05-04,7.0,
2017-05-05,7.0,
2017-05-06,7.0,
2017-05-07,7.0,
2017-05-08,7.0,
2017-05-09,7.0,
2017-05-10,7.0,
2017-05-11,7.0,
2017-05-12,7.0,
2017-05-13,7.0,
2017-05-14,7.0,
2017-05-15,8.0,
2017-05-16,8.0,
2017-05-17,8.0,
2017-05-18,8.0,
2017-05-19,8.0,
2017-05-20,7.0,
2017-05-21,7.0,
2017-05-22,7.0,
2017-05-23,7.0,
2017-05-24,7.0,
2017-05-25,7.0,
2017-05-26,7.0,
2017-05-27,7.0,
2017-05-28,7.0,
2017-05-29,7.0,
2017-05-30,7.0,
2017-05-31,7.0,
2017-06-01,7.0,
2017-06-02,7.0,
2017-06-03,7.0,
2017-06-04,7.0,
2017-06-07,7.0,
2017-06-08,7.0,
2017-06-09,7.0,
2017-06-10,7.0,
2017-06-11,7.0,
2017-06-12,7.0,
2017-06-13,7.0,
2017-06-14,7.0,
2017-06-15,7.0,
2017-06-16,7.0,
2017-06-17,7.0,
2017-06-18,7.0,
2017-06-19,7.0,
2017-06-20,7.0,
2017-06-21,7.0,
2017-06-22,7.0,
2017-06-23,7.0,
2017-06-24,7.0,
2017-06-25,7.0,
2017-06-26,7.0,
2017-06-27,7.0,
2017-06-28,7.0,
2017-06-29,7.0,
2017-06-30,7.0,
2017-07-01,7.0,
2017-07-02,7.0,
2017-07-03,7.0,
2017-07-04,7.0,
2017-07-05,7.0,
2017-07-06,7.0,
2017-07-07,7.0,
2017-07-08,7.0,
2017-07-09,7.0,
2017-07-14,7.0,
2017-07-15,7.0,
2017-07-16,7.0,
2017-07-17,7.0,
2017-07-18,7.0,
2017-07-19,7.0,
2017-07-20,7.0,
2017-07-21,7.0,
2017-07-22,7.0,
2017-07-23,7.0,
2017-07-24,7.0,
2017-07-25,7.0,
2017-07-26,7.0,
2017-07-27,7.0,
2017-07-28,7.0,
2017-07-29,7.0,
2017-07-30,7.0,
2017-07-31,7.0,
2017-08-01,7.0,
2017-08-02,7.0,
2017-08-03,7.0,
2017-08-04,7.0,
2017-08-05,7.0,
2017-08-06,7.0,
2017-08-07,7.0,
2017-08-10,7.0,
2017-08-11,7.0,
2017-08-12,7.0,
2017-08-13,7.0,
2017-08-14,7.0,
2017-08-15,7.0,
2017-08-16,7.0,
2017-08-17,7.0,
2017-08-18,7.0,
2017-08-19,7.0,
2017-08-20,7.0,
2017-08-21,7.0,
2017-08-22,7.0,
2017-08-23,7.0,
2017-08-24,7.0,
2017-08-25,7.0,
2017-08-26,7.0,
2017-08-27,7.0,
2017-08-28,7.0,
2017-08-29,7.0,
2017-08-30,7.0,
2017-08-31,7.0,
2017-09-01,7.0,
2017-09-02,7.0,
2017-09-03,7.0,
2017-09-04,7.0,
2017-09-05,7.0,
2017-09-06,7.0,
2017-09-07,7.0,
2017-09-08,7.0,
2017-09-09,7.0,
2017-09-10,7.0,
2017-09-11,7.0,
2017-09-12,7.0,
2017-09-13,7.0,
2017-09-14,7.0,
2017-09-15,7.0,
2017-09-16,7.0,
2017-09-17,7.0,
2017-09-18,7.0,
2017-09-20,7.0,
2017-09-21,7.0,
2017-09-22,7.0,
2017-09-23,7.0,
2017-09-24,7.0,
2017-09-25,7.0,
2017-09-26,7.0,
2017-09-27,8.0,
2017-09-28,8.0,
2017-09-29,8.0,
2017-09-30,8.0,
2017-10-01,8.0,
2017-10-02,8.0,
2017-10-03,8.0,
2017-10-04,8.0,
2017-10-05,8.0,
2017-10-06,8.0,
2017-10-07,8.0,
2017-10-08,8.0,
2017-10-09,8.0,
2017-10-10,8.0,
2017-10-11,8.0,
2017-10-12,8.0,
2017-10-13,8.0,
2017-10-14,8.0,
2017-10-15,8.0,
2017-10-16,8.0,
2017-10-17,8.0,
2017-10-18,8.0,
2017-10-19,8.0,
2017-10-20,8.0,
2017-10-21,8.0,
2017-10-22,8.0,
2017-10-23,8.0,
2017-10-24,8.0,
2017-10-25,8.0,
2017-10-26,8.0,
2017-10-27,8.0,
2017-10-28,8.0,
2017-10-29,8.0,
2017-10-30,8.0,
2017-10-31,8.0,
2017-11-01,8.0,
2017-11-03,8.0,
2017-11-04,8.0,
2017-11-05,8.0,
2017-11-06,8.0,
2017-11-07,8.0,
2017-11-08,8.0,
2017-11-09,8.0,
2017-11-10,8.0,
2017-11-11,7.0,
2017-11-12,7.0,
2017-11-13,7.0,
2017-11-14,7.0,
2017-11-15,7.0,
2017-11-16,7.0,
2017-11-17,7.0,
2017-11-18,7.0,
2017-11-19,7.0,
2017-11-20,7.0,
2017-11-21,7.0,
2017-11-22,7.0,
2017-11-23,7.0,
2017-11-24,7.0,
2017-11-25,7.0,
2017-11-26,7.0,
2017-11-27,7.0,
2017-11-28,7.0,
2017-11-29,7.0,
2017-11-30,7.0,
2017-12-01,7.0,
2017-12-02,7.0,
2017-12-03,7.0,
2017-12-04,7.0,
2017-12-05,7.0,
2017-12-06,7.0,
2017-12-07,7.0,
2017-12-08,7.0,
2017-12-09,7.0,
2017-12-10,7.0,
2017-12-11,7.0,
2017-12-12,7.0,
2017-12-13,7.0,
2017-12-15,7.0,
2017-12-16,7.0,
2017-12-18,7.0,
2017-12-19,7.0,
2017-12-20,7.0,
2017-12-21,7.0,
2017-12-22,7.0,
2017-12-23,7.0,
2017-12-24,7.0,
2017-12-25,7.0,
2017-12-26,7.0,
2017-12-27,7.0,
2017-12-28,7.0,
2017-12-29,7.0,
2017-12-30,7.0,
2017-12-31,7.0,
2018-01-01,7.0,
2018-01-02,7.0,
2018-01-03,7.0,
2018-01-04,7.0,
2018-01-05,7.0,
2018-01-06,7.0,
2018-01-07,7.0,
2018-01-08,7.0,
2018-01-09,7.0,
2018-01-10,7.0,
2018-01-11,7.0,
2018-01-12,7.0,
2018-01-13,7.0,
2018-01-14,7.0,
2018-01-15,7.0,
2018-01-16,7.0,
2018-01-17,7.0,
2018-01-18,7.0,
2018-01-19,7.0,
2018-01-20,7.0,
2018-01-21,7.0,
2018-01-22,7.0,
2018-01-23,7.0,
2018-01-24,7.0,
2018-01-26,7.0,
2018-01-27,7.0,
2018-01-28,7.0,
2018-01-29,7.0,
2018-01-30,7.0,
2018-02-01,7.0,
2018-02-02,7.0,
2018-02-03,7.0,
2018-02-04,7.0,
2018-02-05,7.0,
2018-02-06,7.0,
2018-02-07,8.0,
2018-02-08,7.0,
2018-02-09,7.0,
2018-02-10,7.0,
2018-02-11,7.0,
2018-02-12,7.0,
2018-02-13,7.0,
2018-02-14,7.0,
2018-02-15,7.0,
2018-02-16,7.0,
2018-02-17,7.0,
2018-02-18,7.0,
2018-02-19,7.0,88.0
2018-02-20,7.0,91.0
2018-02-21,7.0,93.0
2018-02-22,7.0,96.0
2018-02-23,7.0,107.0
2018-02-24,7.0,113.0
2018-02-25,7.0,104.0
2018-02-26,7.0,112.0
2018-02-27,7.0,95.0
2018-02-28,7.0,100.0
2018-03-02,7.0,104.0
2018-03-03,7.0,108.0
2018-03-04,7.0,94.0
2018-03-05,7.0,101.0
2018-03-06,7.0,103.0
2018-03-07,7.0,100.0
2018-03-08,7.0,111.0
2018-03-09,7.0,89.0
2018-03-10,7.0,106.0
2018-03-11,7.0,98.0
2018-03-12,7.0,97.0
2018-03-13,7.0,98.0
2018-03-14,7.0,95.0
2018-03-15,7.0,79.0
2018-03-16,7.0,72.0
2018-03-17,7.0,67.0
2018-03-18,7.0,76.0
2018-03-19,7.0,76.0
2018-03-20,8.0,66.0
2018-03-21,8.0,70.0
2018-03-22,7.0,63.0
2018-03-24,7.0,70.0
2018-03-25,7.0,63.0
2018-03-27,7.0,76.0
2018-03-28,7.0,96.0
2018-03-29,7.0,104.0
2018-03-30,7.0,110.0
2018-03-31,7.0,113.0
2018-04-01,7.0,112.0
2018-04-02,7.0,104.0
2018-04-03,7.0,93.0
2018-04-04,7.0,83.0
2018-04-05,7.0,79.0
2018-04-06,7.0,67.0
2018-04-07,7.0,73.0
2018-04-08,7.0,68.0
2018-04-09,7.0,70.0
2018-04-10,7.0,84.0
2018-04-11,7.0,79.0
2018-04-12,7.0,85.0
2018-04-13,7.0,83.0
2018-04-14,7.0,90.0
2018-04-15,7.0,91.0
2018-04-16,7.0,53.0
2018-04-17,7.0,45.0
2018-04-18,7.0,49.0
2018-04-19,7.0,57.0
2018-04-20,7.0,66.0
2018-04-21,7.0,71.0
2018-04-22,7.0,79.0
2018-04-23,7.0,69.0
2018-04-24,7.0,82.0
2018-04-25,7.0,79.0
2018-04-26,7.0,92.0
2018-04-27,7.0,88.0
2018-04-28,7.0,88.0
2018-04-29,7.0,86.0
2018-04-30,7.0,78.0
2018-05-01,7.0,80.0
2018-05-02,7.0,81.0
2018-05-05,7.0,67.0
2018-05-06,7.0,75.0
2018-05-07,7.0,79.0
2018-05-08,7.0,79.0
2018-05-09,7.0,75.0
2018-05-10,7.0,80.0
2018-05-11,7.0,95.0
2018-05-12,7.0,95.0
2018-05-13,7.0,91.0
2018-05-14,7.0,93.0
2018-05-15,7.0,80.0
2018-05-16,7.0,81.0
2018-05-17,7.0,94.0
2018-05-18,7.0,87.0
2018-05-19,7.0,95.0
2018-05-20,7.0,94.0
2018-05-21,7.0,89.0
2018-05-22,7.0,92.0
2018-05-23,7.0,88.0
2018-05-24,7.0,82.0
2018-05-25,7.0,87.0
2018-05-26,7.0,79.0
2018-05-27,7.0,82.0
2018-05-28,7.0,68.0
2018-05-29,7.0,70.0
2018-05-30,7.0,79.0
2018-05-31,7.0,76.0
2018-06-01,7.0,77.0
2018-06-02,7.0,80.0
2018-06-03,7.0,84.0
2018-06-04,7.0,86.0
2018-06-05,7.0,96.0
2018-06-06,7.0,97.0
2018-06-07,7.0,93.0
2018-06-08,7.0,95.0
2018-06-09,7.0,103.0
2018-06-10,7.0,87.0
2018-06-11,7.0,72.0
2018-06-12,7.0,72.0
2018-06-13,7.0,70.0
2018-06-14,7.0,78.0
2018-06-15,7.0,68.0
2018-06-16,7.0,78.0
2018-06-17,7.0,81.0
2018-06-18,7.0,67.0
2018-06-19,7.0,71.0
2018-06-20,7.0,72.0
2018-06-21,7.0,59.0
2018-06-22,7.0,74.0
2018-06-23,7.0,81.0
2018-06-24,7.0,76.0
2018-06-25,7.0,91.0
2018-06-26,7.0,90.0
2018-06-27,7.0,84.0
2018-06-28,7.0,91.0
2018-06-29,7.0,86.0
2018-06-30,7.0,80.0
2018-07-01,7.0,91.0
2018-07-02,7.0,79.0
2018-07-03,7.0,74.0
2018-07-04,7.0,77.0
2018-07-05,7.0,58.0
2018-07-06,7.0,50.0
2018-07-07,7.0,70.0
2018-07-08,7.0,72.0
