,price,volume
2016-03-18,670.0,
2016-03-19,688.0,
2016-03-20,676.0,
2016-03-21,665.0,
2016-03-22,681.0,
2016-03-23,708.0,
2016-03-24,700.0,
2016-03-25,686.0,
2016-03-26,682.0,
2016-03-27,665.0,
2016-03-28,631.0,
2016-03-29,637.0,
2016-03-30,638.0,
2016-03-31,654.0,
2016-04-01,645.0,
2016-04-02,658.0,
2016-04-03,678.0,
2016-04-04,672.0,
2016-04-05,670.0,
2016-04-06,651.0,
2016-04-07,625.0,
2016-04-08,603.0,
2016-04-09,594.0,
2016-04-10,601.0,
2016-04-11,608.0,
2016-04-12,623.0,
2016-04-13,627.0,
2016-04-14,614.0,
2016-04-15,618.0,
2016-04-16,626.0,
2016-04-17,641.0,
2016-04-18,659.0,
2016-04-19,644.0,
2016-04-20,623.0,
2016-04-21,621.0,
2016-04-22,620.0,
2016-04-23,628.0,
2016-04-24,627.0,
2016-04-25,609.0,
2016-04-26,613.0,
2016-04-27,622.0,
2016-04-28,636.0,
2016-04-29,641.0,
2016-04-30,654.0,
2016-05-01,650.0,
2016-05-02,640.0,
2016-05-03,633.0,
2016-05-04,626.0,
2016-05-05,627.0,
2016-05-06,641.0,
2016-05-07,667.0,
2016-05-08,692.0,
2016-05-09,688.0,
2016-05-10,673.0,
2016-05-11,674.0,
2016-05-12,675.0,
2016-05-13,696.0,
2016-05-14,707.0,
2016-05-15,685.0,
2016-05-16,676.0,
2016-05-17,649.0,
2016-05-18,656.0,
2016-05-19,640.0,
2016-05-20,649.0,
2016-05-23,684.0,
2016-05-24,668.0,
2016-05-25,662.0,
2016-05-26,666.0,
2016-05-27,680.0,
2016-05-28,710.0,
2016-05-29,739.0,
2016-05-30,760.0,
2016-05-31,775.0,
2016-06-01,800.0,
2016-06-02,776.0,
2016-06-03,741.0,
2016-06-04,704.0,
2016-06-05,676.0,
2016-06-06,664.0,
2016-06-07,684.0,
2016-06-08,676.0,
2016-06-09,686.0,
2016-06-10,680.0,
2016-06-11,682.0,
2016-06-12,668.0,
2016-06-13,659.0,
2016-06-14,642.0,
2016-06-15,630.0,
2016-06-16,613.0,
2016-06-17,607.0,
2016-06-18,629.0,
2016-06-19,648.0,
2016-06-20,670.0,
2016-06-21,669.0,
2016-06-22,692.0,
2016-06-23,717.0,
2016-06-24,737.0,
2016-06-25,737.0,
2016-06-26,704.0,
2016-06-27,716.0,
2016-06-28,713.0,
2016-06-29,733.0,
2016-06-30,732.0,
2016-07-01,735.0,
2016-07-02,723.0,
2016-07-03,697.0,
2016-07-04,698.0,
2016-07-05,700.0,
2016-07-06,697.0,
2016-07-07,708.0,
2016-07-08,726.0,
2016-07-09,762.0,
2016-07-10,779.0,
2016-07-11,758.0,
2016-07-12,782.0,
2016-07-13,772.0,
2016-07-14,759.0,
2016-07-15,754.0,
2016-07-16,740.0,
2016-07-17,722.0,
2016-07-18,712.0,
2016-07-19,693.0,
2016-07-24,700.0,
2016-07-25,679.0,
2016-07-26,662.0,
2016-07-27,662.0,
2016-07-28,679.0,
2016-07-29,684.0,
2016-07-30,693.0,
2016-07-31,685.0,
2016-08-01,670.0,
2016-08-02,662.0,
2016-08-03,662.0,
2016-08-04,668.0,
2016-08-05,668.0,
2016-08-06,672.0,
2016-08-07,692.0,
2016-08-08,709.0,
2016-08-09,726.0,
2016-08-10,694.0,
2016-08-11,681.0,
2016-08-12,657.0,
2016-08-13,644.0,
2016-08-14,670.0,
2016-08-15,669.0,
2016-08-16,645.0,
2016-08-17,613.0,
2016-08-18,604.0,
2016-08-19,606.0,
2016-08-20,615.0,
2016-08-21,620.0,
2016-08-22,633.0,
2016-08-23,631.0,
2016-08-24,611.0,
2016-08-25,621.0,
2016-08-26,621.0,
2016-08-27,634.0,
2016-08-29,613.0,
2016-09-01,589.0,
2016-09-02,572.0,
2016-09-03,556.0,
2016-09-04,545.0,
2016-09-05,549.0,
2016-09-06,545.0,
2016-09-07,543.0,
2016-09-08,535.0,
2016-09-09,534.0,
2016-09-10,546.0,
2016-09-11,529.0,
2016-09-12,535.0,
2016-09-13,518.0,
2016-09-14,513.0,
2016-09-15,517.0,
2016-09-16,537.0,
2016-09-17,552.0,
2016-09-18,535.0,
2016-09-19,556.0,
2016-09-20,569.0,
2016-09-21,597.0,
2016-09-22,624.0,
2016-09-23,639.0,
2016-09-24,614.0,
2016-09-25,615.0,
2016-09-26,593.0,
2016-09-27,564.0,
2016-09-28,564.0,
2016-09-29,565.0,
2016-09-30,566.0,
2016-10-01,568.0,
2016-10-02,560.0,
2016-10-03,555.0,
2016-10-04,549.0,
2016-10-05,557.0,
2016-10-06,569.0,
2016-10-07,564.0,
2016-10-08,558.0,
2016-10-09,555.0,
2016-10-10,559.0,
2016-10-11,555.0,
2016-10-12,559.0,
2016-10-13,561.0,
2016-10-14,557.0,
2016-10-15,541.0,
2016-10-16,542.0,
2016-10-17,544.0,
2016-10-18,545.0,
2016-10-19,537.0,
2016-10-20,525.0,
2016-10-21,527.0,
2016-10-22,536.0,
2016-10-23,543.0,
2016-10-24,542.0,
2016-10-25,537.0,
2016-10-26,538.0,
2016-10-27,528.0,
2016-10-28,537.0,
2016-10-29,530.0,
2016-10-30,516.0,
2016-10-31,515.0,
2016-11-01,510.0,
2016-11-02,505.0,
2016-11-03,501.0,
2016-11-04,511.0,
2016-11-05,514.0,
2016-11-06,531.0,
2016-11-07,548.0,
2016-11-08,563.0,
2016-11-09,570.0,
2016-11-10,574.0,
2016-11-11,595.0,
2016-11-12,608.0,
2016-11-13,626.0,
2016-11-14,650.0,
2016-11-15,675.0,
2016-11-16,688.0,
2016-12-08,537.0,
2016-12-09,535.0,
2016-12-10,525.0,
2016-12-11,523.0,
2016-12-12,523.0,
2016-12-13,531.0,
2016-12-14,534.0,
2016-12-15,542.0,
2016-12-16,543.0,
2016-12-17,538.0,
2016-12-18,526.0,
2016-12-19,530.0,
2016-12-20,547.0,
2016-12-21,541.0,
2016-12-22,534.0,
2016-12-23,531.0,
2016-12-24,538.0,
2016-12-25,531.0,
2016-12-26,542.0,
2016-12-27,538.0,
2016-12-28,525.0,
2016-12-29,532.0,
2016-12-30,530.0,
2016-12-31,518.0,
2017-01-01,512.0,
2017-01-02,502.0,
2017-01-03,485.0,
2017-01-04,478.0,
2017-01-05,482.0,
2017-01-06,469.0,
2017-01-07,469.0,
2017-01-08,473.0,
2017-01-09,471.0,
2017-01-10,463.0,
2017-01-11,452.0,
2017-01-12,444.0,
2017-01-13,449.0,
2017-01-14,437.0,
2017-01-15,447.0,
2017-01-16,463.0,
2017-01-17,474.0,
2017-01-18,484.0,
2017-01-19,492.0,
2017-01-20,515.0,
2017-01-21,516.0,
2017-01-22,533.0,
2017-01-23,539.0,
2017-01-24,553.0,
2017-01-28,528.0,
2017-01-29,531.0,
2017-01-30,540.0,
2017-01-31,541.0,
2017-02-01,547.0,
2017-02-02,544.0,
2017-02-03,546.0,
2017-02-04,538.0,
2017-02-05,523.0,
2017-02-06,516.0,
2017-02-07,509.0,
2017-02-08,508.0,
2017-02-09,507.0,
2017-02-10,504.0,
2017-02-11,505.0,
2017-02-12,492.0,
2017-02-13,493.0,
2017-02-14,490.0,
2017-02-15,508.0,
2017-02-16,526.0,
2017-02-17,523.0,
2017-02-19,513.0,
2017-02-20,514.0,
2017-02-21,509.0,
2017-02-22,518.0,
2017-02-23,536.0,
2017-02-24,541.0,
2017-02-25,561.0,
2017-02-26,569.0,
2017-02-27,569.0,
2017-02-28,562.0,
2017-03-01,553.0,
2017-03-02,536.0,
2017-03-03,516.0,
2017-03-04,523.0,
2017-03-05,543.0,
2017-03-06,545.0,
2017-03-07,534.0,
2017-03-08,528.0,
2017-03-09,521.0,
2017-03-10,515.0,
2017-03-11,518.0,
2017-03-12,520.0,
2017-03-13,529.0,
2017-03-14,531.0,
2017-03-15,531.0,
2017-03-16,547.0,
2017-03-17,557.0,
2017-03-18,556.0,
2017-03-19,563.0,
2017-03-20,562.0,
2017-03-21,562.0,
2017-03-22,560.0,
2017-03-23,562.0,
2017-03-24,575.0,
2017-03-25,598.0,
2017-03-26,606.0,
2017-03-27,595.0,
2017-03-28,605.0,
2017-03-29,584.0,
2017-03-30,591.0,
2017-03-31,589.0,
2017-04-01,586.0,
2017-04-02,587.0,
2017-04-03,588.0,
2017-04-04,596.0,
2017-04-05,591.0,
2017-04-13,516.0,
2017-04-14,504.0,
2017-04-15,498.0,
2017-04-16,506.0,
2017-04-17,516.0,
2017-04-18,515.0,
2017-04-19,524.0,
2017-04-20,513.0,
2017-04-21,521.0,
2017-04-22,522.0,
2017-04-23,521.0,
2017-04-24,521.0,
2017-04-25,527.0,
2017-04-26,527.0,
2017-04-27,521.0,
2017-04-28,518.0,
2017-04-29,508.0,
2017-04-30,511.0,
2017-05-01,525.0,
2017-05-02,514.0,
2017-05-03,516.0,
2017-05-04,530.0,
2017-05-05,529.0,
2017-05-06,527.0,
2017-05-07,529.0,
2017-05-08,528.0,
2017-05-09,529.0,
2017-05-10,529.0,
2017-05-11,532.0,
2017-05-12,533.0,
2017-05-13,535.0,
2017-05-14,528.0,
2017-05-15,523.0,
2017-05-16,520.0,
2017-05-17,522.0,
2017-05-18,507.0,
2017-05-19,502.0,
2017-05-20,498.0,
2017-05-21,488.0,
2017-05-22,503.0,
2017-05-23,522.0,
2017-05-24,537.0,
2017-05-25,517.0,
2017-05-26,499.0,
2017-05-27,487.0,
2017-05-28,499.0,
2017-05-29,524.0,
2017-05-30,542.0,
2017-05-31,530.0,
2017-06-01,520.0,
2017-06-02,507.0,
2017-06-03,497.0,
2017-06-04,479.0,
2017-06-05,477.0,
2017-06-06,474.0,
2017-06-07,472.0,
2017-06-08,473.0,
2017-06-09,478.0,
2017-06-10,469.0,
2017-06-11,473.0,
2017-06-12,461.0,
2017-06-13,449.0,
2017-06-14,441.0,
2017-06-15,432.0,
2017-06-16,426.0,
2017-06-17,430.0,
2017-06-18,436.0,
2017-06-19,445.0,
2017-06-20,426.0,
2017-06-21,432.0,
2017-06-22,446.0,
2017-06-23,459.0,
2017-06-24,467.0,
2017-06-25,471.0,
2017-06-26,481.0,
2017-06-27,474.0,
2017-06-28,461.0,
2017-06-29,442.0,
2017-06-30,441.0,
2017-07-01,455.0,
2017-07-02,464.0,
2017-07-03,466.0,
2017-07-04,470.0,
2017-07-05,485.0,
2017-07-06,499.0,
2017-07-07,506.0,
2017-07-08,487.0,
2017-07-09,481.0,
2017-07-14,504.0,
2017-07-15,492.0,
2017-07-16,506.0,
2017-07-17,518.0,
2017-07-18,496.0,
2017-07-19,495.0,
2017-07-20,496.0,
2017-07-21,508.0,
2017-07-22,499.0,
2017-07-23,506.0,
2017-07-24,514.0,
2017-07-25,512.0,
2017-07-26,517.0,
2017-07-27,518.0,
2017-07-28,505.0,
2017-07-29,501.0,
2017-07-30,517.0,
2017-07-31,514.0,
2017-08-01,515.0,
2017-08-02,513.0,
2017-08-03,514.0,
2017-08-04,513.0,
2017-08-05,516.0,
2017-08-06,525.0,
2017-08-07,536.0,
2017-08-10,518.0,
2017-08-11,524.0,
2017-08-12,524.0,
2017-08-13,513.0,
2017-08-14,508.0,
2017-08-15,489.0,
2017-08-16,484.0,
2017-08-17,484.0,
2017-08-18,481.0,
2017-08-19,497.0,
2017-08-20,506.0,
2017-08-21,497.0,
2017-08-22,484.0,
2017-08-23,487.0,
2017-08-24,493.0,
2017-08-25,493.0,
2017-08-26,496.0,
2017-08-27,496.0,
2017-08-28,492.0,
2017-08-29,498.0,
2017-08-30,495.0,
2017-08-31,500.0,
2017-09-01,488.0,
2017-09-02,483.0,
2017-09-03,494.0,
2017-09-04,482.0,
2017-09-05,471.0,
2017-09-06,477.0,
2017-09-07,464.0,
2017-09-08,446.0,
2017-09-09,426.0,
2017-09-10,421.0,
2017-09-11,408.0,
2017-09-12,394.0,
2017-09-13,380.0,
2017-09-14,384.0,
2017-09-15,392.0,
2017-09-16,385.0,
2017-09-17,366.0,
2017-09-18,369.0,
2017-09-19,369.0,
2017-09-20,366.0,
2017-09-21,375.0,
2017-09-22,383.0,
2017-09-23,390.0,
2017-09-24,395.0,
2017-09-25,391.0,
2017-09-26,382.0,
2017-09-27,382.0,
2017-09-28,378.0,
2017-09-29,386.0,
2017-09-30,392.0,
2017-10-01,383.0,
2017-10-02,389.0,
2017-10-03,388.0,
2017-10-04,388.0,
2017-10-05,379.0,
2017-10-06,385.0,
2017-10-07,387.0,
2017-10-08,381.0,
2017-10-09,377.0,
2017-10-10,385.0,
2017-10-11,383.0,
2017-10-12,389.0,
2017-10-13,383.0,
2017-10-14,385.0,
2017-10-15,386.0,
2017-10-16,375.0,
2017-10-17,380.0,
2017-10-18,390.0,
2017-10-19,397.0,
2017-10-20,410.0,
2017-10-21,416.0,
2017-10-22,420.0,
2017-10-23,431.0,
2017-10-24,436.0,
2017-10-25,444.0,
2017-10-26,430.0,
2017-10-27,415.0,
2017-10-28,416.0,
2017-10-29,401.0,
2017-10-30,403.0,
2017-10-31,392.0,
2017-11-01,388.0,
2017-11-02,397.0,
2017-11-03,411.0,
2017-11-04,411.0,
2017-11-05,393.0,
2017-11-06,385.0,
2017-11-07,370.0,
2017-11-08,370.0,
2017-11-09,385.0,
2017-11-10,378.0,
2017-11-11,384.0,
2017-11-12,370.0,
2017-11-13,365.0,
2017-11-14,362.0,
2017-11-15,372.0,
2017-11-16,378.0,
2017-11-17,369.0,
2017-11-18,367.0,
2017-11-19,370.0,
2017-11-20,377.0,
2017-11-21,378.0,
2017-11-22,364.0,
2017-11-23,351.0,
2017-11-24,342.0,
