,price,volume
2017-03-26,6.0,
2017-03-27,6.0,
2017-03-28,6.0,
2017-03-29,6.0,
2017-03-30,6.0,
2017-03-31,6.0,
2017-04-01,6.0,
2017-04-02,6.0,
2017-04-03,6.0,
2017-04-04,6.0,
2017-04-05,6.0,
2017-04-06,6.0,
2017-04-13,5.0,
2017-04-14,5.0,
2017-04-15,5.0,
2017-04-16,6.0,
2017-04-17,6.0,
2017-04-18,6.0,
2017-04-19,6.0,
2017-04-20,6.0,
2017-04-21,6.0,
2017-04-22,6.0,
2017-04-23,6.0,
2017-04-24,6.0,
2017-04-25,6.0,
2017-04-26,6.0,
2017-04-27,6.0,
2017-04-28,6.0,
2017-04-29,7.0,
2017-04-30,7.0,
2017-05-01,7.0,
2017-05-02,7.0,
2017-05-03,7.0,
2017-05-04,7.0,
2017-05-05,7.0,
2017-05-06,7.0,
2017-05-07,6.0,
2017-05-08,6.0,
2017-05-09,6.0,
2017-05-10,6.0,
2017-05-11,6.0,
2017-05-12,6.0,
2017-05-13,6.0,
2017-05-14,6.0,
2017-05-15,6.0,
2017-05-16,6.0,
2017-05-17,6.0,
2017-05-18,6.0,
2017-05-19,7.0,
2017-05-20,7.0,
2017-05-21,7.0,
2017-05-22,7.0,
2017-05-23,7.0,
2017-05-24,7.0,
2017-05-25,7.0,
2017-05-26,7.0,
2017-05-27,7.0,
2017-05-28,6.0,
2017-05-29,6.0,
2017-05-30,6.0,
2017-05-31,6.0,
2017-06-01,6.0,
2017-06-02,6.0,
2017-06-03,6.0,
2017-06-04,6.0,
2017-06-05,6.0,
2017-06-06,6.0,
2017-06-07,6.0,
2017-06-08,6.0,
2017-06-09,5.0,
2017-06-10,5.0,
2017-06-11,5.0,
2017-06-12,4.0,
2017-06-13,4.0,
2017-06-14,4.0,
2017-06-15,4.0,
2017-06-16,4.0,
2017-06-17,4.0,
2017-06-18,4.0,
2017-06-19,4.0,
2017-06-20,4.0,
2017-06-21,4.0,
2017-06-22,4.0,
2017-06-23,4.0,
2017-06-24,4.0,
2017-06-25,4.0,
2017-06-26,4.0,
2017-06-27,4.0,
2017-06-28,4.0,
2017-06-29,4.0,
2017-06-30,4.0,
2017-07-01,4.0,
2017-07-02,4.0,
2017-07-03,4.0,
2017-07-04,4.0,
2017-07-05,4.0,
2017-07-06,4.0,
2017-07-07,3.0,
2017-07-08,3.0,
2017-07-09,3.0,
2017-07-10,3.0,
2017-07-14,3.0,
2017-07-15,4.0,
2017-07-16,4.0,
2017-07-17,4.0,
2017-07-18,4.0,
2017-07-19,4.0,
2017-07-20,4.0,
2017-07-21,4.0,
2017-07-22,4.0,
2017-07-23,4.0,
2017-07-24,4.0,
2017-07-25,4.0,
2017-07-26,4.0,
2017-07-27,4.0,
2017-07-28,4.0,
2017-07-29,4.0,
2017-07-30,4.0,
2017-07-31,4.0,
2017-08-01,4.0,
2017-08-02,4.0,
2017-08-03,4.0,
2017-08-04,4.0,
2017-08-05,4.0,
2017-08-06,4.0,
2017-08-07,4.0,
2017-08-08,4.0,
2017-08-09,4.0,
2017-08-10,4.0,
2017-08-11,4.0,
2017-08-12,4.0,
2017-08-13,4.0,
2017-08-14,4.0,
2017-08-15,4.0,
2017-08-16,4.0,
2017-08-17,4.0,
2017-08-18,4.0,
2017-08-19,4.0,
2017-08-20,4.0,
2017-08-21,4.0,
2017-08-22,4.0,
2017-08-23,4.0,
2017-08-24,4.0,
2017-08-25,4.0,
2017-08-26,4.0,
2017-08-27,4.0,
2017-08-28,4.0,
2017-08-29,4.0,
2017-08-30,4.0,
